#1_usercol	2_usercol	3_usercol	4_usercol	5_usercol	6_pct_at	7_pct_gc	8_num_A	9_num_C	10_num_G	11_num_T	12_num_N	13_num_oth	14_seq_len
gi|556503834|ref|NC_000913.3|	4192821	4193576	thiF	-	0.423841	0.576159	153	235	200	167	0	0	755
gi|556503834|ref|NC_000913.3|	4193569	4194204	thiE	-	0.418898	0.581102	137	199	170	129	0	0	635
gi|556503834|ref|NC_000913.3|	4194204	4196099	thiC	-	0.442216	0.557784	386	529	528	452	0	0	1895
gi|556503834|ref|NC_000913.3|	4196332	4196808	rsd	-	0.508403	0.491597	121	120	114	121	0	0	476
gi|556503834|ref|NC_000913.3|	4197716	4198780	hemE	+	0.438910	0.561090	233	281	316	234	0	0	1064
gi|556503834|ref|NC_000913.3|	4198790	4199461	fi	+	0.411326	0.588674	128	188	207	148	0	0	671
gi|556503834|ref|NC_000913.3|	4199504	4200094	yjaG	+	0.513559	0.486441	162	129	158	141	0	0	590
gi|556503834|ref|NC_000913.3|	4200566	4201261	yjaH	+	0.466187	0.533813	155	180	191	169	0	0	695
gi|556503834|ref|NC_000913.3|	4201263	4201688	zraP	-	0.463529	0.536471	82	131	97	115	0	0	425
gi|556503834|ref|NC_000913.3|	4201926	4203323	zraS	+	0.456693	0.543307	334	348	411	304	0	0	1397
gi|556503834|ref|NC_000913.3|	4203320	4204645	zraR	+	0.436981	0.563019	299	327	419	280	0	0	1325
gi|556503834|ref|NC_000913.3|	4204642	4205931	purD	-	0.417378	0.582622	244	408	343	294	0	0	1289
gi|556503834|ref|NC_000913.3|	4213680	4214123	yjaB	-	0.455982	0.544018	116	153	88	86	0	0	443
gi|556503834|ref|NC_000913.3|	4214280	4215209	metA	+	0.499462	0.500538	222	240	225	242	0	0	929
gi|556503834|ref|NC_000913.3|	4215478	4217079	aceB	+	0.482199	0.517801	415	404	425	357	0	0	1601
gi|556503834|ref|NC_000913.3|	4217109	4218413	aceA	+	0.446319	0.553681	307	344	378	275	0	0	1304
gi|556503834|ref|NC_000913.3|	4218596	4220332	aceK	+	0.471774	0.528226	388	450	467	431	0	0	1736
gi|556503834|ref|NC_000913.3|	4222804	4223628	iclR	-	0.457524	0.542476	183	230	217	194	0	0	824
gi|556503834|ref|NC_000913.3|	4223828	4227511	metH	+	0.441759	0.558241	882	978	1078	745	0	0	3683
gi|556503834|ref|NC_000913.3|	4227731	4229362	yjbB	+	0.446965	0.553035	321	436	466	408	0	0	1631
gi|556503834|ref|NC_000913.3|	4229453	4230142	pepE	-	0.455733	0.544267	167	196	179	147	0	0	689
gi|556503834|ref|NC_000913.3|	4230354	4231226	rluF	+	0.483945	0.516055	241	208	242	181	0	0	872
gi|556503834|ref|NC_000913.3|	4231884	4233233	lysC	-	0.461082	0.538918	331	376	351	291	0	0	1349
gi|556503834|ref|NC_000913.3|	4233758	4235407	pgi	+	0.486355	0.513645	424	425	422	378	0	0	1649
gi|556503834|ref|NC_000913.3|	4236262	4236900	yjbF	+	0.452978	0.547022	160	177	172	129	0	0	638
gi|556503834|ref|NC_000913.3|	4236897	4237634	yjbG	+	0.412483	0.587517	161	208	225	143	0	0	737
gi|556503834|ref|NC_000913.3|	4237634	4239730	yjbH	+	0.459447	0.540553	497	531	602	466	0	0	2096
gi|556503834|ref|NC_000913.3|	4240325	4240735	psiE	+	0.507317	0.492683	79	101	101	129	0	0	410
gi|556503834|ref|NC_000913.3|	4242626	4243516	malG	-	0.453933	0.546067	241	244	242	163	0	0	890
gi|556503834|ref|NC_000913.3|	4243531	4245075	malF	-	0.466969	0.533031	379	410	413	342	0	0	1544
gi|556503834|ref|NC_000913.3|	4245229	4246419	malE	-	0.489076	0.510924	244	312	296	338	0	0	1190
gi|556503834|ref|NC_000913.3|	4246784	4247899	malK	+	0.451121	0.548879	256	290	322	247	0	0	1115
gi|556503834|ref|NC_000913.3|	4247971	4249311	lamB	+	0.482836	0.517164	335	333	360	312	0	0	1340
gi|556503834|ref|NC_000913.3|	4249554	4250474	malM	+	0.465217	0.534783	237	264	228	191	0	0	920
gi|556503834|ref|NC_000913.3|	4252506	4253003	ubiC	+	0.470825	0.529175	113	122	141	121	0	0	497
gi|556503834|ref|NC_000913.3|	4253016	4253888	ubiA	+	0.481651	0.518349	169	185	267	251	0	0	872
gi|556503834|ref|NC_000913.3|	4254043	4256466	plsB	-	0.448205	0.551795	556	670	667	530	0	0	2423
gi|556503834|ref|NC_000913.3|	4257115	4257723	lexA	+	0.480263	0.519737	149	136	180	143	0	0	608
gi|556503834|ref|NC_000913.3|	4257742	4259121	dinF	+	0.442350	0.557650	221	347	422	389	0	0	1379
gi|556503834|ref|NC_000913.3|	4259488	4260003	zur	-	0.477670	0.522330	119	149	120	127	0	0	515
gi|556503834|ref|NC_000913.3|	4261669	4262706	dusA	+	0.462874	0.537126	243	242	315	237	0	0	1037
gi|556503834|ref|NC_000913.3|	4263248	4264231	qorA	-	0.468973	0.531027	215	280	242	246	0	0	983
gi|556503834|ref|NC_000913.3|	4264314	4265729	dnaB	+	0.461484	0.538516	346	368	394	307	0	0	1415
gi|556503834|ref|NC_000913.3|	4265782	4266861	alr	+	0.440222	0.559778	229	283	321	246	0	0	1079
gi|556503834|ref|NC_000913.3|	4267114	4268307	tyrB	+	0.472758	0.527242	275	295	334	289	0	0	1193
gi|556503834|ref|NC_000913.3|	4269414	4270127	aphA	+	0.504909	0.495091	182	179	174	178	0	0	713
gi|556503834|ref|NC_000913.3|	4270238	4270654	yjbQ	+	0.480769	0.519231	102	112	104	98	0	0	416
gi|556503834|ref|NC_000913.3|	4271049	4273871	uvrA	-	0.439050	0.560950	597	816	767	642	0	0	2822
gi|556503834|ref|NC_000913.3|	4274125	4274661	ssb	+	0.417910	0.582090	116	136	176	108	0	0	536
gi|556503834|ref|NC_000913.3|	4275471	4277057	yjcC	+	0.552333	0.447667	422	348	362	454	0	0	1586
gi|556503834|ref|NC_000913.3|	4277469	4277933	soxR	+	0.478448	0.521552	116	101	141	106	0	0	464
gi|556503834|ref|NC_000913.3|	4278479	4279828	yjcD	+	0.440326	0.559674	219	346	409	375	0	0	1349
gi|556503834|ref|NC_000913.3|	4279980	4281629	yjcE	+	0.441480	0.558520	295	423	498	433	0	0	1649
gi|556503834|ref|NC_000913.3|	4283253	4284902	actP	-	0.442086	0.557914	434	482	438	295	0	0	1649
gi|556503834|ref|NC_000913.3|	4285413	4287371	acs	-	0.431052	0.568948	392	577	537	452	0	0	1958
gi|556503834|ref|NC_000913.3|	4289245	4289811	rfB	+	0.459364	0.540636	143	156	150	117	0	0	566
gi|556503834|ref|NC_000913.3|	4289808	4290479	rfC	+	0.420268	0.579732	128	184	205	154	0	0	671
gi|556503834|ref|NC_000913.3|	4290476	4291432	rfD	+	0.423640	0.576360	136	242	309	269	0	0	956
gi|556503834|ref|NC_000913.3|	4291512	4293170	rfE	+	0.427021	0.572980	253	427	523	455	0	0	1658
gi|556503834|ref|NC_000913.3|	4293543	4294139	rfG	+	0.481544	0.518456	161	151	158	126	0	0	596
gi|556503834|ref|NC_000913.3|	4294481	4295794	ltP	+	0.466870	0.533130	247	306	394	366	0	0	1313
gi|556503834|ref|NC_000913.3|	4297219	4299366	fdhF	-	0.455985	0.544015	453	610	558	526	0	0	2147
gi|556503834|ref|NC_000913.3|	4299564	4301030	mdtP	-	0.442019	0.557981	308	415	403	340	0	0	1466
gi|556503834|ref|NC_000913.3|	4301027	4303078	mdtO	-	0.454412	0.545588	498	553	566	434	0	0	2051
gi|556503834|ref|NC_000913.3|	4303078	4304109	mdtN	-	0.440349	0.559651	225	286	291	229	0	0	1031
gi|556503834|ref|NC_000913.3|	4304612	4306597	yjcS	-	0.470529	0.529471	420	519	532	514	0	0	1985
gi|556503834|ref|NC_000913.3|	4306870	4307799	alsK	-	0.449946	0.550054	213	259	252	205	0	0	929
gi|556503834|ref|NC_000913.3|	4307783	4308478	alsE	-	0.507914	0.492086	160	171	171	193	0	0	695
gi|556503834|ref|NC_000913.3|	4308489	4309469	alsC	-	0.474490	0.525510	275	261	254	190	0	0	980
gi|556503834|ref|NC_000913.3|	4309448	4310980	alsA	-	0.520235	0.479765	366	394	341	431	0	0	1532
gi|556503834|ref|NC_000913.3|	4311107	4312042	alsB	-	0.514439	0.485561	217	241	213	264	0	0	935
gi|556503834|ref|NC_000913.3|	4312101	4312991	alsR	-	0.524719	0.475281	233	226	197	234	0	0	890
gi|556503834|ref|NC_000913.3|	4314344	4315102	phnP	-	0.406332	0.593668	166	236	214	142	0	0	758
gi|556503834|ref|NC_000913.3|	4315104	4315538	phnO	-	0.419355	0.580645	90	129	123	92	0	0	434
gi|556503834|ref|NC_000913.3|	4315525	4316082	phnN	-	0.396768	0.603232	107	166	170	114	0	0	557
gi|556503834|ref|NC_000913.3|	4316082	4317218	phnM	-	0.386444	0.613556	197	353	344	242	0	0	1136
gi|556503834|ref|NC_000913.3|	4317215	4317895	phnL	-	0.397059	0.602941	124	181	229	146	0	0	680
gi|556503834|ref|NC_000913.3|	4318761	4319606	phnJ	-	0.416568	0.583432	156	241	252	196	0	0	845
gi|556503834|ref|NC_000913.3|	4319599	4320663	phnI	-	0.373120	0.626880	181	329	338	216	0	0	1064
gi|556503834|ref|NC_000913.3|	4320663	4321247	phnH	-	0.390411	0.609589	117	167	189	111	0	0	584
gi|556503834|ref|NC_000913.3|	4321244	4321696	phnG	-	0.371681	0.628319	75	135	149	93	0	0	452
gi|556503834|ref|NC_000913.3|	4323336	4324352	phnD	-	0.444882	0.555118	182	279	285	270	0	0	1016
gi|556503834|ref|NC_000913.3|	4324377	4325165	phnC	-	0.413706	0.586294	157	217	245	169	0	0	788
gi|556503834|ref|NC_000913.3|	4325298	4325741	yjdN	-	0.483070	0.516930	96	109	120	118	0	0	443
gi|556503834|ref|NC_000913.3|	4327135	4329363	crfC	+	0.485189	0.514812	536	549	598	545	0	0	2228
gi|556503834|ref|NC_000913.3|	4329360	4330238	yjcZ	+	0.430524	0.569476	173	229	271	205	0	0	878
gi|556503834|ref|NC_000913.3|	4330502	4332004	proP	+	0.495340	0.504660	309	340	418	435	0	0	1502
gi|556503834|ref|NC_000913.3|	4332181	4333272	basS	-	0.457379	0.542621	238	307	285	261	0	0	1091
gi|556503834|ref|NC_000913.3|	4333282	4333950	basR	-	0.467066	0.532934	144	188	168	168	0	0	668
gi|556503834|ref|NC_000913.3|	4333947	4335590	ptA	-	0.505173	0.494827	419	392	421	411	0	0	1643
gi|556503834|ref|NC_000913.3|	4335694	4337031	adiC	-	0.462229	0.537771	370	366	353	248	0	0	1337
gi|556503834|ref|NC_000913.3|	4337168	4337929	adiY	-	0.586071	0.413929	214	151	164	232	0	0	761
gi|556503834|ref|NC_000913.3|	4338254	4340521	adiA	-	0.472872	0.527128	507	569	626	565	0	0	2267
gi|556503834|ref|NC_000913.3|	4340720	4341628	melR	-	0.496696	0.503304	206	215	242	245	0	0	908
gi|556503834|ref|NC_000913.3|	4341911	4343266	melA	+	0.475277	0.524723	330	338	373	314	0	0	1355
gi|556503834|ref|NC_000913.3|	4343369	4344790	melB	+	0.541168	0.458832	297	305	347	472	0	0	1421
gi|556503834|ref|NC_000913.3|	4344929	4345558	yjdF	-	0.449921	0.550079	157	180	166	126	0	0	629
gi|556503834|ref|NC_000913.3|	4345680	4347326	fumB	-	0.453220	0.546780	317	423	477	429	0	0	1646
gi|556503834|ref|NC_000913.3|	4349315	4350034	dcuR	-	0.506259	0.493741	169	165	190	195	0	0	719
gi|556503834|ref|NC_000913.3|	4350031	4351662	dcuS	-	0.500307	0.499693	380	430	385	436	0	0	1631
gi|556503834|ref|NC_000913.3|	4353200	4354717	lysU	-	0.525379	0.474621	397	380	340	400	0	0	1517
gi|556503834|ref|NC_000913.3|	4354954	4356411	dtpC	-	0.488675	0.511325	424	391	354	288	0	0	1457
gi|556503834|ref|NC_000913.3|	4358697	4360031	cadB	-	0.505247	0.494753	408	343	317	266	0	0	1334
gi|556503834|ref|NC_000913.3|	4360396	4361934	cadC	-	0.579974	0.420026	435	317	329	457	0	0	1538
gi|556503834|ref|NC_000913.3|	4362733	4363308	yjdC	-	0.467826	0.532174	126	158	148	143	0	0	575
gi|556503834|ref|NC_000913.3|	4363345	4365042	dsbD	-	0.455510	0.544490	419	454	470	354	0	0	1697
gi|556503834|ref|NC_000913.3|	4365472	4366773	dcuA	-	0.473482	0.526518	363	332	353	253	0	0	1301
gi|556503834|ref|NC_000913.3|	4366891	4368327	aspA	-	0.507660	0.492340	327	350	357	402	0	0	1436
gi|556503834|ref|NC_000913.3|	4369156	4370412	yjeH	-	0.476911	0.523089	370	358	299	229	0	0	1256
gi|556503834|ref|NC_000913.3|	4371025	4372671	roL	+	0.470838	0.529162	436	394	477	339	0	0	1646
gi|556503834|ref|NC_000913.3|	4373365	4374234	yjeJ	-	0.547756	0.452244	210	199	194	266	0	0	869
gi|556503834|ref|NC_000913.3|	4374629	4375657	pmB	-	0.472763	0.527237	241	277	265	245	0	0	1028
gi|556503834|ref|NC_000913.3|	4375699	4376265	fp	+	0.505300	0.494700	143	132	148	143	0	0	566
gi|556503834|ref|NC_000913.3|	4377189	4377722	blc	-	0.467167	0.532833	131	145	139	118	0	0	533
gi|556503834|ref|NC_000913.3|	4377811	4378944	ampC	-	0.497793	0.502207	257	282	287	307	0	0	1133
gi|556503834|ref|NC_000913.3|	4379783	4380517	frdB	-	0.463215	0.536785	158	195	199	182	0	0	734
gi|556503834|ref|NC_000913.3|	4380510	4382318	frdA	-	0.435841	0.564159	367	529	491	421	0	0	1808
gi|556503834|ref|NC_000913.3|	4382643	4383620	pmA	+	0.472876	0.527124	227	238	277	235	0	0	977
gi|556503834|ref|NC_000913.3|	4383839	4385341	yjeM	+	0.528628	0.471372	319	316	392	475	0	0	1502
gi|556503834|ref|NC_000913.3|	4386047	4389370	mscM	-	0.442371	0.557629	755	958	895	715	0	0	3323
gi|556503834|ref|NC_000913.3|	4390457	4391509	rsgA	-	0.460076	0.539924	232	293	275	252	0	0	1052
gi|556503834|ref|NC_000913.3|	4391604	4392149	or	+	0.458716	0.541284	133	133	162	117	0	0	545
gi|556503834|ref|NC_000913.3|	4392928	4394067	queG	-	0.473222	0.526778	263	309	291	276	0	0	1139
gi|556503834|ref|NC_000913.3|	4394066	4395613	r	+	0.428571	0.571429	328	402	482	335	0	0	1547
gi|556503834|ref|NC_000913.3|	4395585	4396046	tsaE	+	0.475054	0.524946	102	112	130	117	0	0	461
gi|556503834|ref|NC_000913.3|	4396065	4397402	amiB	+	0.448766	0.551234	317	356	381	283	0	0	1337
gi|556503834|ref|NC_000913.3|	4397412	4399259	mutL	+	0.436925	0.563075	435	516	524	372	0	0	1847
gi|556503834|ref|NC_000913.3|	4399252	4400202	miaA	+	0.465263	0.534737	213	219	289	229	0	0	950
gi|556503834|ref|NC_000913.3|	4400672	4401952	hflX	+	0.460938	0.539062	298	312	378	292	0	0	1280
gi|556503834|ref|NC_000913.3|	4402038	4403297	hflK	+	0.437649	0.562351	316	327	381	235	0	0	1259
gi|556503834|ref|NC_000913.3|	4403300	4404304	hflC	+	0.469124	0.530877	247	249	284	224	0	0	1004
gi|556503834|ref|NC_000913.3|	4404687	4405985	purA	+	0.460709	0.539291	286	330	370	312	0	0	1298
gi|556503834|ref|NC_000913.3|	4406190	4406615	srR	+	0.517647	0.482353	103	89	116	117	0	0	425
gi|556503834|ref|NC_000913.3|	4406654	4409095	rnr	+	0.446948	0.553052	588	622	728	503	0	0	2441
gi|556503834|ref|NC_000913.3|	4409275	4410006	rlmB	+	0.436389	0.563612	162	194	218	157	0	0	731
gi|556503834|ref|NC_000913.3|	4410133	4410534	yjfI	+	0.613466	0.386534	126	74	81	120	0	0	401
gi|556503834|ref|NC_000913.3|	4410553	4411251	yjfJ	+	0.485673	0.514327	199	162	197	140	0	0	698
gi|556503834|ref|NC_000913.3|	4411302	4411961	yjfK	+	0.525038	0.474962	176	142	171	170	0	0	659
gi|556503834|ref|NC_000913.3|	4412387	4413025	yjfM	+	0.509404	0.490596	158	144	169	167	0	0	638
gi|556503834|ref|NC_000913.3|	4413028	4414191	yjfC	+	0.470335	0.529665	261	279	337	286	0	0	1163
gi|556503834|ref|NC_000913.3|	4414275	4415900	aidB	+	0.457231	0.542769	330	372	510	413	0	0	1625
gi|556503834|ref|NC_000913.3|	4416952	4417701	yjfP	+	0.467290	0.532710	168	196	203	182	0	0	749
gi|556503834|ref|NC_000913.3|	4417698	4418453	ulaR	-	0.492715	0.507285	153	205	178	219	0	0	755
gi|556503834|ref|NC_000913.3|	4418561	4419625	ulaG	-	0.477444	0.522556	242	294	262	266	0	0	1064
gi|556503834|ref|NC_000913.3|	4419980	4421377	ulaA	+	0.468862	0.531138	275	366	376	380	0	0	1397
gi|556503834|ref|NC_000913.3|	4421708	4422172	ulaC	+	0.459052	0.540948	114	115	136	99	0	0	464
gi|556503834|ref|NC_000913.3|	4422186	4422836	ulaD	+	0.427692	0.572308	145	174	198	133	0	0	650
gi|556503834|ref|NC_000913.3|	4422846	4423700	ulaE	+	0.432084	0.567916	191	207	278	178	0	0	854
gi|556503834|ref|NC_000913.3|	4423700	4424386	ulaF	+	0.427114	0.572886	162	182	211	131	0	0	686
gi|556503834|ref|NC_000913.3|	4426108	4426557	rplI	+	0.501114	0.498886	120	102	122	105	0	0	449
gi|556503834|ref|NC_000913.3|	4428079	4428717	ytfB	-	0.443574	0.556426	124	177	178	159	0	0	638
gi|556503834|ref|NC_000913.3|	4428935	4429555	fklB	+	0.441935	0.558065	141	164	182	133	0	0	620
gi|556503834|ref|NC_000913.3|	4429864	4431276	cycA	+	0.473796	0.526204	255	327	416	414	0	0	1412
gi|556503834|ref|NC_000913.3|	4431321	4431983	ytfE	-	0.468278	0.531722	126	179	173	184	0	0	662
gi|556503834|ref|NC_000913.3|	4432091	4433056	ytfF	-	0.443523	0.556477	262	275	262	166	0	0	965
gi|556503834|ref|NC_000913.3|	4433164	4434024	qorB	-	0.458140	0.541860	176	236	230	218	0	0	860
gi|556503834|ref|NC_000913.3|	4434622	4436565	cpdB	-	0.504889	0.495111	441	519	443	540	0	0	1943
gi|556503834|ref|NC_000913.3|	4436755	4437495	cysQ	+	0.447297	0.552703	171	188	221	160	0	0	740
gi|556503834|ref|NC_000913.3|	4438708	4439262	ytfJ	-	0.474729	0.525271	120	160	131	143	0	0	554
gi|556503834|ref|NC_000913.3|	4441538	4442176	msrA	-	0.456113	0.543887	149	172	175	142	0	0	638
gi|556503834|ref|NC_000913.3|	4442382	4444115	tamA	+	0.466821	0.533179	411	438	486	398	0	0	1733
gi|556503834|ref|NC_000913.3|	4444112	4447891	tamB	+	0.449854	0.550146	925	948	1131	775	0	0	3779
gi|556503834|ref|NC_000913.3|	4449122	4449652	ppa	-	0.486792	0.513208	112	133	139	146	0	0	530
gi|556503834|ref|NC_000913.3|	4449962	4450918	ytfQ	+	0.501046	0.498954	284	219	258	195	0	0	956
gi|556503834|ref|NC_000913.3|	4452571	4453596	ytfT	+	0.424390	0.575610	179	259	331	256	0	0	1025
gi|556503834|ref|NC_000913.3|	4453583	4454578	yjfF	+	0.482412	0.517588	185	234	281	295	0	0	995
gi|556503834|ref|NC_000913.3|	4454611	4455609	fbp	-	0.484970	0.515030	234	256	258	250	0	0	998
gi|556503834|ref|NC_000913.3|	4455785	4457158	mpl	+	0.446468	0.553532	303	325	435	310	0	0	1373
gi|556503834|ref|NC_000913.3|	4457314	4457865	yjgA	-	0.470054	0.529946	106	161	131	153	0	0	551
gi|556503834|ref|NC_000913.3|	4457959	4459311	pmbA	+	0.457101	0.542899	321	333	401	297	0	0	1352
gi|556503834|ref|NC_000913.3|	4459900	4460364	rdG	-	0.489224	0.510776	111	117	120	116	0	0	464
gi|556503834|ref|NC_000913.3|	4460522	4462660	rdD	-	0.464453	0.535547	455	590	555	538	0	0	2138
gi|556503834|ref|NC_000913.3|	4463054	4464709	treC	-	0.468882	0.531118	373	450	429	403	0	0	1655
gi|556503834|ref|NC_000913.3|	4464759	4466180	treB	-	0.456017	0.543983	365	401	372	283	0	0	1421
gi|556503834|ref|NC_000913.3|	4466299	4467246	treR	-	0.461457	0.538543	204	253	257	233	0	0	947
gi|556503834|ref|NC_000913.3|	4467625	4470321	mgtA	+	0.475148	0.524852	620	636	779	661	0	0	2696
gi|556503834|ref|NC_000913.3|	4470986	4471447	pyrI	-	0.514100	0.485900	107	111	113	130	0	0	461
gi|556503834|ref|NC_000913.3|	4471460	4472395	pyrB	-	0.462032	0.537968	205	243	260	227	0	0	935
gi|556503834|ref|NC_000913.3|	4473340	4474053	bdcA	-	0.455820	0.544179	170	210	178	155	0	0	713
gi|556503834|ref|NC_000913.3|	4474124	4474717	bdcR	+	0.507589	0.492411	147	136	156	154	0	0	593
gi|556503834|ref|NC_000913.3|	4474862	4475314	tabA	+	0.497788	0.502212	122	102	125	103	0	0	452
gi|556503834|ref|NC_000913.3|	4477307	4478311	argI	-	0.478088	0.521912	223	285	239	257	0	0	1004
gi|556503834|ref|NC_000913.3|	4478473	4478889	rraB	+	0.509615	0.490385	124	86	118	88	0	0	416
gi|556503834|ref|NC_000913.3|	4480982	4483837	valS	-	0.453940	0.546060	589	800	759	707	0	0	2855
gi|556503834|ref|NC_000913.3|	4483837	4484280	holC	-	0.458239	0.541761	94	129	111	109	0	0	443
gi|556503834|ref|NC_000913.3|	4484440	4485951	pepA	-	0.446724	0.553276	324	455	381	351	0	0	1511
gi|556503834|ref|NC_000913.3|	4486218	4487318	lptF	+	0.452727	0.547273	233	284	318	265	0	0	1100
gi|556503834|ref|NC_000913.3|	4487318	4488400	lptG	+	0.456562	0.543438	223	267	321	271	0	0	1082
gi|556503834|ref|NC_000913.3|	4488561	4490063	yjgR	-	0.462051	0.537949	334	468	340	360	0	0	1502
gi|556503834|ref|NC_000913.3|	4490141	4491139	idnR	-	0.530060	0.469940	259	233	236	270	0	0	998
gi|556503834|ref|NC_000913.3|	4491206	4492525	idnT	-	0.493556	0.506444	393	343	325	258	0	0	1319
gi|556503834|ref|NC_000913.3|	4492587	4493351	idnO	-	0.505236	0.494764	188	195	183	198	0	0	764
gi|556503834|ref|NC_000913.3|	4493375	4494406	idnD	-	0.525703	0.474297	271	272	217	271	0	0	1031
gi|556503834|ref|NC_000913.3|	4494623	4495186	idnK	+	0.564831	0.435169	163	106	139	155	0	0	563
gi|556503834|ref|NC_000913.3|	4495190	4496209	ahr	-	0.443572	0.556428	239	324	243	213	0	0	1019
gi|556503834|ref|NC_000913.3|	4498595	4499500	insD1	+	0.449724	0.550276	214	216	282	193	0	0	905
gi|556503834|ref|NC_000913.3|	4502103	4503431	insG	-	0.457831	0.542169	264	378	342	344	0	0	1328
gi|556503834|ref|NC_000913.3|	4505287	4506405	yjhC	+	0.612701	0.387299	371	174	259	314	0	0	1118
gi|556503834|ref|NC_000913.3|	4507466	4508617	insI1	-	0.541268	0.458732	251	269	259	372	0	0	1151
gi|556503834|ref|NC_000913.3|	4510690	4511457	fecE	-	0.460235	0.539765	176	209	205	177	0	0	767
gi|556503834|ref|NC_000913.3|	4511458	4512414	fecD	-	0.401674	0.598326	248	296	276	136	0	0	956
gi|556503834|ref|NC_000913.3|	4512411	4513409	fecC	-	0.392786	0.607214	232	304	302	160	0	0	998
gi|556503834|ref|NC_000913.3|	4513406	4514308	fecB	-	0.422395	0.577605	183	259	262	198	0	0	902
gi|556503834|ref|NC_000913.3|	4514353	4516677	fecA	-	0.414372	0.585628	427	650	711	536	0	0	2324
gi|556503834|ref|NC_000913.3|	4516764	4517717	fecR	-	0.409234	0.590766	184	277	286	206	0	0	953
gi|556503834|ref|NC_000913.3|	4517714	4518235	fecI	-	0.452975	0.547025	117	140	145	119	0	0	521
gi|556503834|ref|NC_000913.3|	4519338	4520324	yjhU	-	0.495943	0.504057	242	278	219	247	0	0	986
gi|556503834|ref|NC_000913.3|	4520671	4522020	yjhF	-	0.509266	0.490734	418	341	321	269	0	0	1349
gi|556503834|ref|NC_000913.3|	4522127	4524094	yjhG	-	0.454499	0.545501	430	552	521	464	0	0	1967
gi|556503834|ref|NC_000913.3|	4524105	4525010	yjhH	-	0.472928	0.527072	206	229	248	222	0	0	905
gi|556503834|ref|NC_000913.3|	4526106	4526888	sgcR	-	0.502558	0.497442	195	197	192	198	0	0	782
gi|556503834|ref|NC_000913.3|	4526905	4527537	sgcE	-	0.444620	0.555380	145	172	179	136	0	0	632
gi|556503834|ref|NC_000913.3|	4527549	4527980	sgcA	-	0.454756	0.545244	91	108	127	105	0	0	431
gi|556503834|ref|NC_000913.3|	4528111	4528917	sgcQ	-	0.466501	0.533499	191	229	201	185	0	0	806
gi|556503834|ref|NC_000913.3|	4528930	4530243	sgcC	-	0.482102	0.517898	373	360	320	260	0	0	1313
gi|556503834|ref|NC_000913.3|	4530530	4531651	sgcX	-	0.475468	0.524532	283	302	286	250	0	0	1121
gi|556503834|ref|NC_000913.3|	4532437	4533183	yjhP	-	0.403485	0.596515	136	235	210	165	0	0	746
gi|556503834|ref|NC_000913.3|	4533239	4533784	yjhQ	-	0.445872	0.554128	113	144	158	130	0	0	545
gi|556503834|ref|NC_000913.3|	4536614	4537594	anS	-	0.512245	0.487755	239	237	241	263	0	0	980
gi|556503834|ref|NC_000913.3|	4543115	4543663	fimA	+	0.481752	0.518248	124	134	150	140	0	0	548
gi|556503834|ref|NC_000913.3|	4543728	4544267	fimI	+	0.506494	0.493506	131	113	153	142	0	0	539
gi|556503834|ref|NC_000913.3|	4545096	4547732	fimD	+	0.513657	0.486343	695	597	685	659	0	0	2636
gi|556503834|ref|NC_000913.3|	4547742	4548272	fimF	+	0.503774	0.496226	122	131	132	145	0	0	530
gi|556503834|ref|NC_000913.3|	4548285	4548788	fimG	+	0.475149	0.524851	129	126	138	110	0	0	503
gi|556503834|ref|NC_000913.3|	4548808	4549710	fimH	+	0.497783	0.502217	205	213	240	244	0	0	902
gi|556503834|ref|NC_000913.3|	4549953	4551296	tP	-	0.469099	0.530901	370	386	327	260	0	0	1343
gi|556503834|ref|NC_000913.3|	4551636	4552820	uxuA	+	0.456081	0.543919	295	325	319	245	0	0	1184
gi|556503834|ref|NC_000913.3|	4552901	4554361	uxuB	+	0.423288	0.576712	318	392	450	300	0	0	1460
gi|556503834|ref|NC_000913.3|	4554576	4555349	uxuR	+	0.463131	0.536869	193	189	226	165	0	0	773
gi|556503834|ref|NC_000913.3|	4557378	4558289	hypT	-	0.486279	0.513721	230	230	238	213	0	0	911
gi|556503834|ref|NC_000913.3|	4558354	4559526	iadA	-	0.433447	0.566553	258	333	331	250	0	0	1172
gi|556503834|ref|NC_000913.3|	4559539	4560000	yjiG	-	0.466377	0.533623	118	130	116	97	0	0	461
